ESS112, ENVIRONM & SUSTAIBTY STUDIES 112, Y, EMS, 100115, L, CFA, 050, 050, S, B, Intermediate Undergraduate, 1, 20111219, 150550, CBENJAMIN, X, X, X, , 
MAN308, MANAGEMENT 308, Y, EMS, 100107, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 3, 20120710, 150307, NSOTENJWA, X, X, X, , 
MAN312, MANAGEMENT 312, Y, EMS, 100107, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 3, 20120710, 150307, NSOTENJWA, X, X, X, , 
MAN314, MANAGEMENT 314, Y, EMS, 100107, L, CFA, 060, 040, F, B, Intermediate Undergraduate, 3, 20120710, 150307, NSOTENJWA, M, X, X, , 
MAN324, MANAGEMENT 324, Y, EMS, 100107, L, CFA, 060, 040, F, B, Intermediate Undergraduate, 3, 20120626, 105756, CHOORN, M, X, X, , 
MAN325, PROJECT MANAGEMENT, Y, EMS, 100107, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 3, 20120710, 150317, NSOTENJWA, X, X, X, , 
MAN327, FAMILY BUSINESS 327, N, EMS, 100107, L, CFA, 000, 000, F, B, Intermediate Undergraduate, 3, 20110914, 143116, NSTEVENS, X, X, X, , 
MAN328, FAMILY FINANCE 328, N, EMS, 100107, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 3, 20110914, 143129, NSTEVENS, X, X, X, , 
MAN333, MANAGEMENT 333, Y, EMS, 100107, L, CFA, 050, 050, F, B, Intermediate Undergraduate, 3, 20120710, 150317, NSOTENJWA, X, X, X, , 
MAN337, MANAGEMENT 337, N, EMS, 100107, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 3, 20111004, 124045, NSTEVENS, X, X, X, , 
MAN339, MANAGEMENT 339, Y, EMS, 100107, L, CFA, 050, 050, S, B, Intermediate Undergraduate, 3, 20111004, 124101, NSTEVENS, X, X, X, , 
MAN602, ADVANCED MARKETING 602, Y, EMS, 100107, L, CFA, 000, 000, F, B, Intermediate Undergraduate, 6, 20120710, 150317, NSOTENJWA, M, X, X, , 
MAN617, FIELD STUDY 617, N, EMS, 100107, L, CFA, 000, 000, Y, B, Intermediate Undergraduate, 6, 20110818, 123856, NSTEVENS, X, X, , , 
MAN619, GLOBAL MARKETING 619, Y, EMS, 100107, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 6, 20120710, 150317, NSOTENJWA, X, X, X, , 
MAN620, PROJECT MANAGEMENT 620, Y, EMS, 100107, L, CFA, 060, 040, S, B, Intermediate Undergraduate, 6, 20120710, 150317, NSOTENJWA, M, X, X, , 
MAN621, WORLD CLASS MANUFACTURING 621, N, EMS, 100107, L, CFA, 060, 040, F, B, Intermediate Undergraduate, 6, 20111107, 160230, NSTEVENS, M, X, X, , 
MAN630, SUPPLY MANAGEMENT 630, Y, EMS, 100107, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 6, 20120710, 150317, NSOTENJWA, X, X, X, , 
MAN633, TECHNICAL REPORT 633, N, EMS, 100107, L, CFA, 000, 000, Y, B, Intermediate Undergraduate, 6, 20110818, 123856, NSTEVENS, X, X, , , 
MAN642, FINANCE SEMINAR 642, Y, EMS, 100107, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 6, 20120710, 150317, NSOTENJWA, X, X, X, , 
MAN645, ADVANCED MANAGEMENT ACCOUNTING 645, Y, EMS, 100107, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 6, 20120710, 150317, NSOTENJWA, X, X, X, , 
MAN646, ANALYTICAL & CRITICAL THINKING 646, Y, EMS, 100107, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 6, 20120213, 085744, CBENJAMIN, X, X, X, , 
MAN651, EMPLOYEE MANAGEMENT 651, Y, EMS, 100107, L, CFA, 060, 040, F, B, Intermediate Undergraduate, 6, 20120710, 150317, NSOTENJWA, M, X, X, , 
MAN661, BUSINESS LAW FOR SME'S(ADM) 611, Y, EMS, 100107, L, CFA, 050, 050, F, B, Intermediate Undergraduate, 6, 20110916, 142002, NSTEVENS, M, X, X, , 
MAN680, INVESTMENT ANALYSIS 680, Y, EMS, 100107, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 6, 20120710, 150317, NSOTENJWA, X, X, X, , 
MAN687, STATISTICS FOR INVESTMENTS 687, Y, EMS, 100107, L, CFA, 050, 050, F, B, Intermediate Undergraduate, 6, 20120710, 150317, NSOTENJWA, M, X, X, , 
MAN702, ADV.MARKETING POL & STRATEGY 702, Y, EMS, 100107, L, CFA, 000, 000, F, E, Lower Postgraduate, 7, 20120628, 101655, CHOORN, M, X, X, , 
MAN704, ADVANCED FINANCIAL MANAGEMENT 704, Y, EMS, 100107, L, CFA, 050, 050, F, E, Lower Postgraduate, 7, 20110818, 123856, MENGEL, M, X, , , 
MAN705, INVESTMENT MANAGEMENT 705, Y, EMS, 100107, L, CFA, 050, 000, F, E, Lower Postgraduate, 7, 20110818, 123856, MENGEL, M, X, , , 
MAN706, PROFIT DETEMIN&FINANCIAL ANAL 706, Y, EMS, 100107, L, CFA, 000, 000, S, E, Lower Postgraduate, 7, 20110818, 123856, MENGEL, X, X, , , 
MAN709, CONTEMPORARY MANAGEMENT TOPICS 709, Y, EMS, 100107, L, CFA, 050, 050, F, D, Preparatory Postgraduate; PG diploma, 7, 20120628, 101638, CHOORN, M, X, X, , 
MAN710, QUANTITATIVE MANAGEMENT TOPICS 710, N, EMS, 100107, L, CFA, 060, 040, F, D, Preparatory Postgraduate; PG diploma, 7, 20110914, 143731, NSTEVENS, M, X, , , 
MAN711, SMALL BUS DEV & ENTREPRENEUR 711, Y, EMS, 100107, L, CFA, 050, 050, S, E, Lower Postgraduate, 7, 20110818, 123856, MENGEL, M, X, , , 
MAN712, MANAGEMENT INFORMATION SYSTEMS 712, Y, EMS, 100107, L, CFA, 060, 040, F, E, Lower Postgraduate, 7, 20110818, 123856, CBENJAMIN, M, X, , , 
MAN717, FIELD STUDY 717, Y, EMS, 100107, L, CFA, 000, 000, Y, E, Lower Postgraduate, 7, 20110818, 123856, MENGEL, X, X, , , 
MAN719, GLOBAL MARKETING(MAN719), Y, EMS, 100107, L, CFA, 000, 000, S, E, Lower Postgraduate, 7, 20110818, 123856, MENGEL, X, X, , , 
MAN720, PROJECT MANAGEMENT(MAN720), Y, EMS, 100107, L, CFA, 060, 040, S, E, Lower Postgraduate, 7, 20110818, 123856, MENGEL, M, X, , , 
MAN721, WORLD CLASS MANUFACTURING(MAN721), N, EMS, 100107, L, CFA, 060, 040, F, E, Lower Postgraduate, 7, 20111107, 160251, NSTEVENS, M, X, X, , 
MAN723, FAMILY BUSINESS 723, Y, EMS, 100107, L, CFA, 060, 040, F, E, Lower Postgraduate, 7, 20111219, 143008, VMORTA, M, X, X, , 
MAN724, POLIT ECON OF IND.RELATION(MAN724), Y, EMS, 100107, L, CFA, 060, 040, F, E, Lower Postgraduate, 7, 20110916, 142206, NSTEVENS, X, X, X, , 
MAN726, STRATEGY & GLOB COMPETITION(MAN726), Y, EMS, 100107, L, CFA, 050, 050, F, E, Lower Postgraduate, 7, 20110916, 142319, NSTEVENS, X, X, X, , 
MAN728, SERVICE MARKETING(MAN728), Y, EMS, 100107, L, CFA, 050, 050, F, E, Lower Postgraduate, 7, 20110916, 142630, NSTEVENS, X, X, X, , 
MAN730, SUPPLY MANAGEMENT(MAN730), Y, EMS, 100107, L, CFA, 000, 000, S, E, Lower Postgraduate, 7, 20110818, 123856, ADANIELS, X, X, , , 
MAN732, SME CONSULTING(MAN732), Y, EMS, 100107, L, CFA, 050, 050, Y, E, Lower Postgraduate, 7, 20110916, 142652, NSTEVENS, X, X, X, , 
MAN733, BUS. LAW FOR SMES (MAN733), Y, EMS, 100107, L, CFA, 050, 050, F, E, Lower Postgraduate, 7, 20110916, 142933, NSTEVENS, M, X, X, , 
MAN742, FINANCE SEMINAR(MAN742), Y, EMS, 100107, L, CFA, 000, 000, S, E, Lower Postgraduate, 7, 20110818, 123856, MENGEL, X, X, , , 
MAN745, ADVANCED MANAGEMENT ACCOUNTING 745, Y, EMS, 100107, L, CFA, 000, 000, S, D, Preparatory Postgraduate; PG diploma, 7, 20110818, 123856, VMORTA, X, X, , , 
MAN746, ANALYTICAL AND CRIT THINKING 746, Y, EMS, 100107, L, CFA, 000, 000, F, E, Lower Postgraduate, 7, 20120628, 101623, CHOORN, M, X, X, , 
MAN747, INFORMATION SYSTEMS & TECHN 747, Y, EMS, 100107, L, CFA, 000, 000, S, E, Lower Postgraduate, 7, 20110818, 123856, MENGEL, X, X, , , 
MAN748, QUANTITATIVE ANALYSIS(MAN748), Y, EMS, 100107, L, CFA, 060, 040, F, E, Lower Postgraduate, 7, 20110818, 123856, CHOORN, M, X, , , 
MAN749, ECONOMICS FOR MANAGERS(MAN749), Y, EMS, 100107, L, CFA, 050, 050, F, E, Lower Postgraduate, 7, 20110818, 123856, CHOORN, M, X, , , 
MAN751, PRINCIPLES OF MAN & BUS(MAN751.1), Y, EMS, 100107, L, CFA, 060, 040, F, E, Lower Postgraduate, 7, 20120628, 160504, CHOORN, M, X, X, , 
MAN753, PRINCIPLES OF MAN ACC(MAN753), Y, EMS, 100107, L, CFA, 050, 050, F, E, Lower Postgraduate, 7, 20110818, 123856, CHOORN, M, X, , , 
MAN754, MARKETING ORGAN.& MAN(MAN754.1), Y, EMS, 100107, L, CFA, 050, 050, F, E, Lower Postgraduate, 7, 20120629, 105209, CHOORN, M, X, X, , 
MAN755, EMPLOYEE MANAGEMENT (MAN755), Y, EMS, 100107, L, CFA, 060, 040, F, E, Lower Postgraduate, 7, 20120702, 123309, CHOORN, M, X, X, , 
MAN756, FINANCIAL MAN(MAN756), Y, EMS, 100107, L, CFA, 000, 000, S, E, Lower Postgraduate, 7, 20110818, 123856, MENGEL, X, X, , , 
MAN757, OPERATIONS MAN(MAN757), Y, EMS, 100107, L, CFA, 000, 000, S, E, Lower Postgraduate, 7, 20110818, 123856, MENGEL, X, X, , , 
MAN763, TECHNICAL REPORT(MAN763), Y, EMS, 100107, L, FA, 000, 000, S, E, Lower Postgraduate, 7, 20120712, 155536, CBENJAMIN, X, X, X, , 
MAN769, STRATEGIC MAN(MAN769), Y, EMS, 100107, L, CFA, 000, 000, S, D, Preparatory Postgraduate; PG diploma, 7, 20110818, 123856, VMORTA, X, X, , , 
MAN780, INVEST ANALYSIS 780, Y, EMS, 100107, L, CFA, 000, 000, S, E, Lower Postgraduate, 7, 20110818, 123856, MENGEL, X, X, , , 
MAN787, STATISTICS FOR INVESTMENTS 787, Y, EMS, 100107, L, CFA, 050, 050, F, E, Lower Postgraduate, 7, 20120629, 105154, CHOORN, M, X, X, , 
MAN801, MANAGEMENT MAG THESIS 801, Y, EMS, 100107, H, FA, 000, 000, Y, G, Intermediate PG (Research), 8, 20110818, 123856, CBENJAMIN, X, X, , , 
MAN802, MANAGEMENT MAG THESIS 802, Y, EMS, 100107, H, FA, 000, 000, Y, G, Intermediate PG (Research), 8, 20110818, 123856, MENGEL, X, X, , , 
MAN803, MANAGEMENT MINI THESIS 803, Y, EMS, 100107, H, FA, 000, 000, Y, G, Intermediate PG (Research), 8, 20110818, 123856, NSTEVENS, X, X, , , 
MAN804, MANAGEMENT MINI THESIS 804, Y, EMS, 100107, H, FA, 000, 000, Y, G, Intermediate PG (Research), 8, 20110818, 123856, MENGEL, X, X, , , 
MAN805, ETHICS & LEADERSHIP(MAN805), Y, EMS, 100107, L, CFA, 000, 000, S, F, Intermediate PG (Non research), 8, 20110818, 123856, ADANIELS, X, X, , , 
MAN806, MAN ORGAN TRANSFORMATION(MAN806, Y, EMS, 100107, L, CFA, 000, 000, S, F, Intermediate PG (Non research), 8, 20110818, 123856, MENGEL, X, X, , , 
MAN807, ENTERPRISE  SEMINAR(MAN807), Y, EMS, 100107, L, CFA, 000, 000, F, F, Intermediate PG (Non research), 8, 20111219, 143205, VMORTA, X, X, A, , 
MAN808, CORPORATE GOVERNANCE 808, Y, EMS, 100107, L, CFA, 000, 000, F, F, Intermediate PG (Non research), 8, 20110818, 123856, MENGEL, X, X, , , 
MAN809, BUSINESS & THE POL ECON (MAN) 809, Y, EMS, 100107, L, CFA, 060, 040, F, F, Intermediate PG (Non research), 8, 20110818, 123856, MENGEL, M, X, , , 
MAN814, ADVANCED STRATEGIC MANAGEMENT 814, Y, EMS, 100107, L, CFA, 060, 040, F, F, Intermediate PG (Non research), 8, 20111219, 143110, VMORTA, M, X, X, , 
MAN815, ORGANISATIONAL DIAGNOSIS(MAN) 815, Y, EMS, 100107, L, CFA, 060, 040, F, F, Intermediate PG (Non research), 8, 20120628, 160650, CHOORN, M, X, X, , 
MAN821, CAPITA SELECTA SELECTED TOPICS FINA, Y, EMS, 100107, L, CFA, 000, 000, F, F, Intermediate PG (Non research), 8, 20120127, 102902, VMORTA, X, X, A, , 
MAN832, STRATEGIC HUMAN RESOURCE ISSUES 832, N, EMS, 100107, L, CFA, 000, 000, S, F, Intermediate PG (Non research), 8, 20110914, 144523, NSTEVENS, X, X, , , 
MAN833, CRITICAL ANALYSIS FOR RESEARCH (M), Y, EMS, 100107, L, CFA, 000, 000, S, F, Intermediate PG (Non research), 8, 20111004, 124003, NSTEVENS, X, X, X, , 
MAN850, WORK ORGANIZATION(MAN850), Y, EMS, 100107, L, CFA, 000, 000, Y, F, Intermediate PG (Non research), 8, 20110818, 123856, MENGEL, X, X, , , 
MAN860, BUSINESS RESEARCH METHODS(MAN860), Y, EMS, 100107, L, FA, 000, 100, Y, F, Intermediate PG (Non research), 8, 20110818, 123856, ADANIELS, X, X, , , 
MAN862, RESEARCH REPORT(MAN862), Y, EMS, 100107, L, FA, 000, 000, Y, F, Intermediate PG (Non research), 8, 20110818, 123856, MENGEL, X, X, , , 
MAN863, RESEARCH PROJECT(MAN863), Y, EMS, 100107, L, FA, 000, 000, Y, F, Intermediate PG (Non research), 8, 20110818, 123856, CBENJAMIN, X, X, , , 
MAN864, MANAGEMENT RESEARCH SEMINAR(MAN864), Y, EMS, 100107, L, CFA, 000, 000, Y, F, Intermediate PG (Non research), 8, 20110818, 123856, NSTEVENS, X, X, , , 
MAN865, SA BUSINESS AND GLOBAL 865, Y, EMS, 100107, L, CFA, 050, 050, S, F, Intermediate PG (Non research), 8, 20111020, 102009, NSTEVENS, M, X, X, , 
MAN901, MANAGEMENT DOCTORAL 901, Y, EMS, 100107, H, FA, 000, 000, Y, I, Higher Postgraduate, 9, 20110818, 123856, MENGEL, X, X, , , 
MAN902, MANAGEMENT DOCTORAL 902, Y, EMS, 100107, H, FA, 000, 000, Y, I, Higher Postgraduate, 9, 20110818, 123856, MENGEL, X, X, , , 
MDP203, INTRODUCTION TO INFORMATION SYSTEMS, Y, EMS, 100107, L, CFA, 000, 000, F, Q, Non-accredited module, 5, 20111128, 140146, NSTEVENS, X, X, X, , 
MDP204, PRINCIPLES OF MANAGEMENT & BUSINESS, Y, EMS, 100107, L, CFA, 000, 000, F, Q, Non-accredited module, 5, 20111128, 140203, NSTEVENS, X, X, X, , 
MDP206, PRINCIPLES OF MARKETING 206, Y, EMS, 100107, L, CFA, 000, 000, F, Q, Non-accredited module, 5, 20110818, 123856, VMORTA, X, X, , , 
MDP207, OPERATIONS MANAGEMENT 207, Y, EMS, 100107, L, CFA, 000, 000, S, Q, Non-accredited module, 5, 20110818, 123856, VMORTA, X, X, , , 
MDP214, MANAGEMENT SKILLS, Y, EMS, 100107, L, CFA, 000, 000, F, Q, Non-accredited module, 5, 20111128, 140233, NSTEVENS, X, X, X, , 
MDP216, BUSINESS COMMUNICATION 216, Y, EMS, 100107, L, CFA, 000, 000, F, Q, Non-accredited module, 5, 20110818, 123856, CBENJAMIN, X, X, , , 
MDP218, FINANCE, Y, EMS, 100107, L, CFA, 000, 000, S, Q, Non-accredited module, 5, 20111128, 140300, NSTEVENS, X, X, X, , 
MDP278, EMPLOYEE MANAGEMENT, Y, EMS, 100107, L, CFA, 000, 000, S, Q, Non-accredited module, 5, 20110818, 123856, CBENJAMIN, X, X, , , 
MDP502, ECONOMICS FOR MANAGERS, Y, EMS, 100107, L, CFA, 000, 000, F, Q, Non-accredited module, 5, 20111128, 140658, NSTEVENS, X, X, X, , 
MDP503, INTRODUCTION TO INFORMATION SYSTEMS, Y, EMS, 100107, L, CFA, 000, 000, F, Q, Non-accredited module, 5, 20111128, 140712, NSTEVENS, X, X, X, , 
MDP504, PRINCIPLES OF MANAGEMENT & BUSINESS, Y, EMS, 100107, L, CFA, 000, 000, F, Q, Non-accredited module, 5, 20111128, 140725, NSTEVENS, X, X, X, , 
MDP506, PRINCIPLES OF MARKETING, Y, EMS, 100107, L, CFA, 000, 000, F, Q, Non-accredited module, 5, 20111128, 140737, NSTEVENS, X, X, X, , 
MDP507, HUMAN RESOURCE MANAGEMENT, Y, EMS, 100107, L, CFA, 000, 000, F, Q, Non-accredited module, 5, 20111128, 140753, NSTEVENS, X, X, X, , 
MDP508, PROJECT MANAGEMENT 508, Y, EMS, 100107, L, CFA, 000, 000, S, Q, Non-accredited module, 5, 20111128, 141134, NSTEVENS, X, X, X, , 
MDP509, OPERATIONS MANAGEMENT 509, Y, EMS, 100107, L, CFA, 000, 000, S, Q, Non-accredited module, 5, 20110818, 123856, VMORTA, X, X, , , 
MDP510, OPERATIONS MANAGEMENT 510, Y, EMS, 100107, L, CFA, 000, 000, S, Q, Non-accredited module, 5, 20110818, 123856, VMORTA, X, X, , , 
MDP511, EMPLOYMENT LAW (MDP)511, N, EMS, 100107, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 5, 20111020, 110248, NSTEVENS, X, X, , , 
MDP514, MANAGEMENT SKILLS A, Y, EMS, 100107, L, CFA, 000, 000, F, B, Intermediate Undergraduate, 5, 20120305, 144825, CBENJAMIN, X, X, X, , 
MDP516, CONTEMPORARY BUSINESS COMMUNICATION, Y, EMS, 100107, L, CFA, 000, 000, F, B, Intermediate Undergraduate, 5, 20120305, 144902, CBENJAMIN, X, X, X, , 
MDP518, INTRO TO FINANCE MANAGEMENT, Y, EMS, 100107, L, CFA, 000, 000, F, Q, Non-accredited module, 5, 20111128, 140900, NSTEVENS, X, X, X, , 
MDP531, SME MANAGEMENT 531, Y, EMS, 100107, L, CFA, 050, 050, F, Q, Non-accredited module, 5, 20120530, 142008, VMORTA, X, X, X, , 
MDP548, QUANTITATIVE ANALYSIS (MDP 548), Y, EMS, 100107, L, CFA, 060, 040, F, Q, Non-accredited module, 5, 20111128, 140338, NSTEVENS, M, X, X, , 
MDP549, ECONOMICS FOR MANAGERS (MDP549), Y, EMS, 100107, L, CFA, 050, 050, F, Q, Non-accredited module, 5, 20111128, 140449, NSTEVENS, M, X, X, , 
MDP551, PRINC OF MAN & BUSS (MDP551)1ST SEM, Y, EMS, 100107, L, CFA, 040, 060, F, Q, Non-accredited module, 5, 20111128, 140505, NSTEVENS, M, X, X, , 
MDP553, PRINC OF MANAGEMENT ACC (MDP553), Y, EMS, 100107, L, CFA, 050, 050, F, Q, Non-accredited module, 5, 20111128, 140517, NSTEVENS, M, X, X, , 
MDP554, MARKETING (MDP 554)1ST SEM, Y, EMS, 100107, L, CFA, 050, 050, F, Q, Non-accredited module, 5, 20111128, 140531, NSTEVENS, M, X, X, , 
MDP556, FINANCIAL MANAGEMENT (MDP556), Y, EMS, 100107, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 5, 20111128, 140548, NSTEVENS, X, X, X, , 
MDP557, OPERATIONAL MANAGEMENT (MDP557), Y, EMS, 100107, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 5, 20111128, 140601, NSTEVENS, X, X, X, , 
MDP565, MAN DEVELOPMENT A (MDP565)1ST SEM, Y, EMS, 100107, L, CFA, 000, 000, F, Q, Non-accredited module, 5, 20110818, 123856, NSTEVENS, X, X, , , 
MDP567, MAN DEVELOPMENT C (MDP567)1ST SEM, Y, EMS, 100107, L, CFA, 000, 000, F, Q, Non-accredited module, 5, 20110818, 123856, NSTEVENS, X, X, , , 
MDP569, BUSINESS COMMUNICATION 569, Y, EMS, 100107, L, CFA, 060, 040, F, Q, Non-accredited module, 5, 20120628, 160417, CHOORN, M, X, X, , 
MDP570, INTRO TO INFO SYSTEMS(MDP570)2NDSEM, Y, EMS, 100107, L, CFA, 000, 000, S, Q, Non-accredited module, 5, 20111128, 140946, NSTEVENS, X, X, X, , 
MDP571, INTRO TO INFO SYSTEMS 571 1STSEM, Y, EMS, 100107, L, CFA, 000, 000, F, Q, Non-accredited module, 5, 20120213, 093039, CBENJAMIN, X, X, X, , 
MDP578, EMPLOYEE MANAGEMENT 578, Y, EMS, 100107, L, CFA, 060, 040, F, Q, Non-accredited module, 5, 20111128, 141019, NSTEVENS, M, X, X, , 
MDP579, MANAGMENT SKILLS DEVELOPMENT 579, Y, EMS, 100107, L, CFA, 060, 040, F, Q, Non-accredited module, 5, 20120628, 160713, CHOORN, M, X, X, , 
MDP580, BUSINESS FINANCE 580, Y, EMS, 100107, L, CFA, 000, 000, S, Q, Non-accredited module, 5, 20111128, 141109, NSTEVENS, X, X, X, , 
MDP581, BUSINESS FINANCE 581 1ST SEM, Y, EMS, 100107, L, CFA, 000, 000, F, Q, Non-accredited module, 5, 20120509, 093100, VMORTA, X, X, X, , 
RPP715, RETIREMENT PLANNING 715, Y, EMS, 100107, L, CFA, 060, 040, F, D, Preparatory Postgraduate; PG diploma, 7, 20110818, 123856, CHOORN, M, X, , , 
RRP615, RETIREMENT FUNDS 615, N, EMS, 100107, L, CFA, 060, 040, F, D, Preparatory Postgraduate; PG diploma, 6, 20111020, 154445, NSTEVENS, M, X, X, , 
ACM 131, ECONOMICS 133, N, EMS, 100109, L, CFA, 060, 040, F, B, Intermediate Undergraduate, 1, 20111020, 154544, NSTEVENS, X, X, , , 
ECO121, ECONOMICS 121, Y, EMS, 100109, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 1, 20111219, 141615, CBENJAMIN, X, X, X, , 
ECO122, ECONOMICS 122, Y, EMS, 100109, L, CFA, 000, 000, F, B, Intermediate Undergraduate, 1, 20111220, 121422, NSTEVENS, X, X, X, , 
ECO133, ECONOMICS 133, Y, EMS, 100109, L, CFA, 060, 040, F, B, Intermediate Undergraduate, 1, 20111220, 121447, NSTEVENS, X, X, X, , 
ECO134, ECONOMICS 134, Y, EMS, 100109, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 1, 20110922, 113328, NSTEVENS, X, X, X, , 
ECO135, ECONOMICS 135, Y, EMS, 100109, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 1, 20110818, 123856, MENGEL, X, X, , , 
ECO231, ECONOMICS 231, Y, EMS, 100109, L, CFA, 060, 040, F, B, Intermediate Undergraduate, 2, 20110922, 113451, NSTEVENS, X, X, X, , 
ECO232, ECONOMICS 232, Y, EMS, 100109, L, CFA, 000, 000, F, B, Intermediate Undergraduate, 2, 20110818, 123856, MENGEL, X, X, , , 
ECO233, ECONOMICS 233, Y, EMS, 100109, L, CFA, 060, 040, S, B, Intermediate Undergraduate, 2, 20110922, 113539, NSTEVENS, X, X, X, , 
ECO234, ECONOMICS 234, Y, EMS, 100109, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 2, 20110818, 123856, MENGEL, X, X, , , 
ECO235, ECONOMICS 235, Y, EMS, 100109, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 2, 20111220, 121327, NSTEVENS, X, X, X, , 
ECO301, ECONOMICS 301, Y, EMS, 100109, L, CFA, 060, 040, F, B, Intermediate Undergraduate, 3, 20120625, 164359, CHOORN, M, X, X, , 
ECO311, ECONOMICS 311, Y, EMS, 100109, L, CFA, 000, 000, F, B, Intermediate Undergraduate, 3, 20110922, 114730, NSTEVENS, X, X, X, , 
ECO321, ECONOMICS EK 321, N, EMS, 100109, L, CFA, 000, 000, F, B, Intermediate Undergraduate, 3, 20110818, 123856, BBENJAMIN, X, X, , , 
ECO331, ECONOMICS 331, Y, EMS, 100109, L, CFA, 060, 040, S, B, Intermediate Undergraduate, 3, 20110818, 123856, MENGEL, X, X, , , 
ECO332, ECONOMICS 332, Y, EMS, 100109, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 3, 20110818, 123856, MENGEL, X, X, , , 
ECO334, ECONOMICS 334, Y, EMS, 100109, L, CFA, 000, 000, F, B, Intermediate Undergraduate, 3, 20110818, 123856, CHOORN, M, M, , , 
ECO335, INTERNATIONAL ECONOMICS 335, Y, EMS, 100109, L, CFA, 060, 040, S, B, Intermediate Undergraduate, 3, 20111028, 144528, SNITSCKIE, M, X, X, , 
ECO336, ECONOMICS 336, Y, EMS, 100109, L, CFA, 060, 040, F, B, Intermediate Undergraduate, 3, 20111028, 144544, SNITSCKIE, X, X, X, , 
ECO600, MICROECONOMIC PRINCIPLES 600, Y, EMS, 100109, L, CFA, 060, 040, F, Q, Non-accredited module, 6, 20110818, 123856, MENGEL, X, X, , , 
ECO601, MACROECONOMIC PRINCIPLES 601, Y, EMS, 100109, L, CFA, 060, 040, F, Q, Non-accredited module, 6, 20110818, 123856, MENGEL, X, X, , , 
ECO603, MATHEMATICS/STATISTICS 603, Y, EMS, 100109, L, CFA, 060, 040, F, Q, Non-accredited module, 6, 20110922, 122333, NSTEVENS, X, X, X, , 
ECO604, DEVELOPMENT ECONOMICS 604, Y, EMS, 100109, L, CFA, 000, 000, F, Q, Non-accredited module, 6, 20111028, 144609, SNITSCKIE, X, X, X, , 
ECO605, PUBLIC ECONOMICS 605, Y, EMS, 100109, L, CFA, 000, 000, S, Q, Non-accredited module, 6, 20110818, 123856, MENGEL, X, X, , , 
ECO606, MICROECONOMICS THEORY & POLICY 606, Y, EMS, 100109, L, CFA, 000, 000, S, Q, Non-accredited module, 6, 20110818, 123856, ADANIELS, X, X, , , 
ECO607, MACROECONOMICS THEORY & POLICY 607, Y, EMS, 100109, L, CFA, 000, 000, S, Q, Non-accredited module, 6, 20110818, 123856, ADANIELS, X, X, , , 
ECO609, INTERNATIONAL ECONOMICS 609, Y, EMS, 100109, L, CFA, 060, 040, S, Q, Non-accredited module, 6, 20111028, 144627, SNITSCKIE, M, X, X, , 
ECO711, APPLIED AND POLOCY ECONOMICS 711, N, EMS, 100109, L, CFA, 000, 000, S, E, Lower Postgraduate, 7, 20110818, 123856, BBENJAMIN, X, X, , , 
ECO712, ENVIRON & RESOURCE ECON 712, Y, EMS, 100109, L, CFA, 000, 000, S, E, Lower Postgraduate, 7, 20120725, 134418, VMORTA, X, X, X, , 
ECO713, INTERN FIN ECONOMICS 713, Y, EMS, 100109, L, FA, 000, 000, S, E, Lower Postgraduate, 7, 20111028, 085842, NSTEVENS, X, X, X, , 
ECO721, CAPITA SELECTA 721, Y, EMS, 100109, L, FA, 000, 000, Y, E, Lower Postgraduate, 7, 20120725, 134539, VMORTA, X, X, X, , 
ECO730, QUANTITATIVE ECONOMICS 730, Y, EMS, 100109, L, CFA, 050, 050, S, E, Lower Postgraduate, 7, 20120725, 134555, VMORTA, M, X, X, , 
ECO731, MICRO-ECONOMICS 731, Y, EMS, 100109, L, CFA, 050, 050, F, E, Lower Postgraduate, 7, 20120725, 134617, VMORTA, X, X, X, , 
ECO732, MACRO ECONOMICS 732, Y, EMS, 100109, L, CFA, 000, 000, F, E, Lower Postgraduate, 7, 20120725, 134633, VMORTA, M, X, X, , 
ECO733, LABOUR ECONOMICS 733, Y, EMS, 100109, L, CFA, 000, 000, F, E, Lower Postgraduate, 7, 20120725, 134649, VMORTA, M, X, X, , 
ECO734, PUBLIC ECONOMICS 734, Y, EMS, 100109, L, CFA, 050, 050, S, E, Lower Postgraduate, 7, 20120725, 134707, VMORTA, X, X, X, , 
